净值日期,单位净值,日增长率
2016-05-12,2.5763,-0.0621
2016-05-13,2.5611,-0.59
2016-05-16,2.5824,0.8317
2016-05-17,2.5588,-0.9139
2016-05-18,2.5245,-1.3405
2016-05-19,2.5191,-0.2139
2016-05-20,2.5396,0.8138
2016-05-23,2.549,0.3701
2016-05-24,2.5204,-1.122
2016-05-25,2.5042,-0.6428
2016-05-26,2.5082,0.1597
2016-05-27,2.5115,0.1316
2016-05-30,2.5151,0.1433
2016-05-31,2.5851,2.7832
2016-06-01,2.5888,0.1431
2016-06-02,2.5933,0.1738
2016-06-03,2.652,2.2635
2016-06-06,2.668,0.6033
2016-06-07,2.6736,0.2099
2016-06-08,2.6504,-0.8677
2016-06-13,2.587,-2.3921
2016-06-14,2.6235,1.4109
2016-06-15,2.6747,1.9516
2016-06-16,2.666,-0.3253
2016-06-17,2.709,1.6129
2016-06-20,2.7126,0.1329
2016-06-21,2.6872,-0.9364
2016-06-22,2.71,0.8485
2016-06-23,2.698,-0.4428
2016-06-24,2.6733,-0.9155
2016-06-27,2.7351,2.3117
2016-06-28,2.738,0.106
2016-06-29,2.7424,0.1607
2016-06-30,2.7511,0.3172
2016-07-01,2.7508,-0.0109
2016-07-04,2.7781,0.9924
2016-07-05,2.7857,0.2736
2016-07-06,2.8528,2.4087
2016-07-07,2.8467,-0.2138
2016-07-08,2.8487,0.0703
2016-07-11,2.8843,1.2497
2016-07-12,2.967,2.8672
2016-07-13,2.9378,-0.9842
2016-07-14,2.9282,-0.3268
2016-07-15,2.9627,1.1782
2016-07-18,2.9617,-0.0338
2016-07-19,2.9147,-1.5869
2016-07-20,2.9112,-0.1201
2016-07-21,2.9311,0.6836
2016-07-22,2.8779,-1.815
2016-07-25,2.8902,0.4274
2016-07-26,2.95,2.0691
2016-07-27,2.9125,-1.2712
2016-07-28,2.9762,2.1871
2016-07-29,2.9935,0.5813
2016-08-01,2.9401,-1.7839
2016-08-02,2.931,-0.3095
2016-08-03,2.944,0.4435
2016-08-04,2.93,-0.4755
2016-08-05,2.8988,-1.0648
2016-08-08,2.9155,0.5761
2016-08-09,2.9424,0.9227
2016-08-10,2.9395,-0.0986
2016-08-11,2.9423,0.0953
2016-08-12,2.9498,0.2549
2016-08-15,3.0152,2.2171
2016-08-16,3.0117,-0.1161
2016-08-17,3.0087,-0.0996
2016-08-18,2.9949,-0.4587
2016-08-19,2.9822,-0.4241
2016-08-22,2.9771,-0.171
2016-08-23,2.9836,0.2183
2016-08-24,2.9631,-0.6871
2016-08-25,2.9423,-0.702
2016-08-26,2.9416,-0.0238
2016-08-29,2.9459,0.1462
2016-08-30,2.9467,0.0272
2016-08-31,2.9586,0.4038
2016-09-01,2.9468,-0.3988
2016-09-02,2.936,-0.3665
2016-09-05,2.9485,0.4257
2016-09-06,2.9685,0.6783
2016-09-07,2.9606,-0.2661
2016-09-08,2.9583,-0.0777
2016-09-09,2.9419,-0.5544
2016-09-12,2.8777,-2.1823
2016-09-13,2.8909,0.4587
2016-09-14,2.8729,-0.6226
2016-09-19,2.8972,0.8458
2016-09-20,2.8953,-0.0656
2016-09-21,2.9037,0.2901
2016-09-22,2.9236,0.6853
2016-09-23,2.9208,-0.0958
2016-09-26,2.877,-1.4996
2016-09-27,2.8969,0.6917
2016-09-28,2.8935,-0.1174
2016-09-29,2.9056,0.4182
2016-09-30,2.939,1.1495
2016-10-10,2.9666,0.9391
2016-10-11,2.9689,0.0775
2016-10-12,2.9619,-0.2358
2016-10-13,2.9473,-0.4929
2016-10-14,2.9393,-0.2714
2016-10-17,2.9246,-0.5001
2016-10-18,2.9542,1.0121
2016-10-19,2.942,-0.413
2016-10-20,2.9366,-0.1835
2016-10-21,2.9201,-0.5619
2016-10-24,2.9322,0.4144
2016-10-25,2.9713,1.3335
2016-10-26,2.979,0.2591
2016-10-27,2.9692,-0.329
2016-10-28,2.9583,-0.3671
2016-10-31,2.9509,-0.2501
2016-11-01,2.9747,0.8065
2016-11-02,2.955,-0.6623
2016-11-03,2.9644,0.3181
2016-11-04,2.9457,-0.6308
2016-11-07,2.9343,-0.387
2016-11-08,2.9598,0.869
2016-11-09,2.9458,-0.473
2016-11-10,2.9685,0.7706
2016-11-11,2.9533,-0.512
2016-11-14,2.9325,-0.7043
2016-11-15,2.9589,0.9003
2016-11-16,2.952,-0.2332
2016-11-17,2.9603,0.2812
2016-11-18,2.9486,-0.3952
2016-11-21,2.9494,0.0271
2016-11-22,2.9541,0.1594
2016-11-23,2.9674,0.4502
2016-11-24,2.9784,0.3707
2016-11-25,2.9854,0.235
2016-11-28,3.0007,0.5125
2016-11-29,3.0443,1.453
2016-11-30,3.0079,-1.1957
2016-12-01,3.0102,0.0765
2016-12-02,2.9836,-0.8837
2016-12-05,2.9617,-0.734
2016-12-06,2.9822,0.6922
2016-12-07,2.9862,0.1341
2016-12-08,2.9981,0.3985
2016-12-09,2.9953,-0.0934
2016-12-12,2.9252,-2.3403
2016-12-13,2.9441,0.6461
2016-12-14,2.9152,-0.9816
2016-12-15,2.896,-0.6586
2016-12-16,2.9139,0.6181
2016-12-19,2.905,-0.3054
2016-12-20,2.8919,-0.4509
2016-12-21,2.9151,0.8022
2016-12-22,2.8984,-0.5729
2016-12-23,2.8728,-0.8832
2016-12-26,2.8738,0.0348
2016-12-27,2.884,0.3549
2016-12-28,2.8818,-0.0763
2016-12-29,2.8774,-0.1527
2016-12-30,2.901,0.8202
2016-12-31,2.9008,-0.0069
2017-01-03,2.9263,0.8721
2017-01-04,2.9722,1.5685
2017-01-05,2.9585,-0.4609
2017-01-06,2.9605,0.0676
2017-01-09,2.9714,0.3682
2017-01-10,2.9729,0.0505
2017-01-11,2.9392,-1.1336
2017-01-12,2.9165,-0.7723
2017-01-13,2.915,-0.0514
2017-01-16,2.9026,-0.4254
2017-01-17,2.919,0.565
2017-01-18,2.9462,0.9318
2017-01-19,2.9443,-0.0645
2017-01-20,2.9664,0.7506
2017-01-23,2.9652,-0.0405
2017-01-24,2.9688,0.1214
2017-01-25,2.9718,0.1011
2017-01-26,2.9676,-0.1413
2017-02-03,2.9543,-0.4482
2017-02-06,2.9697,0.5213
2017-02-07,2.961,-0.293
2017-02-08,2.9708,0.331
2017-02-09,2.9899,0.6429
2017-02-10,2.9851,-0.1605
2017-02-13,3.0251,1.34
2017-02-14,3.0244,-0.0231
2017-02-15,3.0209,-0.1157
2017-02-16,3.0316,0.3542
2017-02-17,3.0483,0.5509
2017-02-20,3.1211,2.3882
2017-02-21,3.123,0.0609
2017-02-22,3.1415,0.5924
2017-02-23,3.1459,0.1401
2017-02-24,3.1506,0.1494
2017-02-27,3.1017,-1.5521
2017-02-28,3.1171,0.4965
2017-03-01,3.119,0.061
2017-03-02,3.1005,-0.5931
2017-03-03,3.1172,0.5386
2017-03-06,3.1573,1.2864
2017-03-07,3.1909,1.0642
2017-03-08,3.1803,-0.3322
2017-03-09,3.1701,-0.3207
2017-03-10,3.1851,0.4732
2017-03-13,3.2211,1.1303
2017-03-14,3.2123,-0.2732
2017-03-15,3.237,0.7689
2017-03-16,3.2355,-0.0463
2017-03-17,3.2281,-0.2287
2017-03-20,3.2445,0.508
2017-03-21,3.2951,1.5596
2017-03-22,3.3254,0.9195
2017-03-23,3.3144,-0.3308
2017-03-24,3.3259,0.347
2017-03-27,3.2868,-1.1756
2017-03-28,3.2899,0.0943
2017-03-29,3.2951,0.1581
2017-03-30,3.2743,-0.6312
2017-03-31,3.2958,0.6566
2017-04-05,3.3146,0.5704
2017-04-06,3.3184,0.1146
2017-04-07,3.32,0.0482
2017-04-10,3.2903,-0.8946
2017-04-11,3.2766,-0.4164
2017-04-12,3.3121,1.0834
2017-04-13,3.3548,1.2892
2017-04-14,3.3252,-0.8823
2017-04-17,3.3419,0.5022
2017-04-18,3.3973,1.6577
2017-04-19,3.3937,-0.106
2017-04-20,3.4424,1.435
2017-04-21,3.4217,-0.6013
2017-04-24,3.4074,-0.4179
2017-04-25,3.4572,1.4615
2017-04-26,3.4349,-0.645
2017-04-27,3.4372,0.067
2017-04-28,3.4117,-0.7419
2017-05-02,3.439,0.8002
2017-05-03,3.4436,0.1338
2017-05-04,3.4343,-0.2701
2017-05-05,3.4347,0.0116
2017-05-08,3.3945,-1.1704
2017-05-09,3.3965,0.0589
2017-05-10,3.3885,-0.2355
2017-05-11,3.4368,1.4254
2017-05-12,3.4512,0.419
2017-05-15,3.4827,0.9127
2017-05-16,3.5485,1.8893
2017-05-17,3.5075,-1.1554
2017-05-18,3.4974,-0.288
2017-05-19,3.5352,1.0808
2017-05-22,3.541,0.1641
2017-05-23,3.5606,0.5535
2017-05-24,3.5416,-0.5336
2017-05-25,3.5306,-0.3106
2017-05-26,3.5369,0.1784
2017-05-31,3.5466,0.2743
2017-06-01,3.557,0.2932
2017-06-02,3.5456,-0.3205
2017-06-05,3.5326,-0.3667
2017-06-06,3.568,1.0021
2017-06-07,3.6104,1.1883
2017-06-08,3.6485,1.0553
2017-06-09,3.2981,-0.011
2017-06-12,3.3139,0.4791
2017-06-13,3.3181,0.1267
2017-06-14,3.283,-1.0578
2017-06-15,3.2666,-0.4995
2017-06-16,3.2634,-0.098
2017-06-19,3.2878,0.7477
2017-06-20,3.2752,-0.3832
2017-06-21,3.3317,1.7251
2017-06-22,3.3106,-0.6333
2017-06-23,3.3369,0.7944
2017-06-26,3.3749,1.1388
2017-06-27,3.3762,0.0385
2017-06-28,3.3283,-1.4188
2017-06-29,3.3288,0.015
2017-06-30,3.3362,0.2223
2017-07-03,3.3041,-0.9622
2017-07-04,3.2668,-1.1289
2017-07-05,3.284,0.5265
2017-07-06,3.2704,-0.4141
2017-07-07,3.253,-0.532
2017-07-10,3.2383,-0.4519
2017-07-11,3.2629,0.7597
2017-07-12,3.236,-0.8244
2017-07-13,3.234,-0.0618
2017-07-14,3.2481,0.436
2017-07-17,3.2086,-1.2161
2017-07-18,3.2214,0.3989
2017-07-19,3.2466,0.7823
2017-07-20,3.2781,0.9702
2017-07-21,3.27,-0.2471
2017-07-24,3.2816,0.3547
2017-07-25,3.2762,-0.1646
2017-07-26,3.2309,-1.3827
2017-07-27,3.2398,0.2755
2017-07-28,3.2762,1.1235
2017-07-31,3.2791,0.0885
2017-08-01,3.2984,0.5886
2017-08-02,3.2711,-0.8277
2017-08-03,3.2316,-1.2075
2017-08-04,3.2197,-0.3682
2017-08-07,3.273,1.6554
2017-08-08,3.2723,-0.0214
2017-08-09,3.3158,1.3293
2017-08-10,3.3123,-0.1056
2017-08-11,3.2802,-0.9691
2017-08-14,3.3208,1.2377
2017-08-15,3.3162,-0.1385
2017-08-16,3.2999,-0.4915
2017-08-17,3.2883,-0.3515
2017-08-18,3.3053,0.517
2017-08-21,3.3101,0.1452
2017-08-22,3.2906,-0.5891
2017-08-23,3.2932,0.079
2017-08-24,3.2779,-0.4646
2017-08-25,3.2845,0.2013
2017-08-28,3.3181,1.023
2017-08-29,3.3162,-0.0573
2017-08-30,3.325,0.2654
2017-08-31,3.3219,-0.0932
2017-09-01,3.3123,-0.289
2017-09-04,3.289,-0.7034
2017-09-05,3.3013,0.374
2017-09-06,3.2897,-0.3514
2017-09-07,3.3001,0.3161
2017-09-08,3.2942,-0.1788
2017-09-11,3.2909,-0.1002
2017-09-12,3.2968,0.1793
2017-09-13,3.3254,0.8675
2017-09-14,3.3233,-0.0632
2017-09-15,3.3455,0.668
2017-09-18,3.3639,0.55
2017-09-19,3.3462,-0.5262
2017-09-20,3.3496,0.1016
2017-09-21,3.3435,-0.1821
2017-09-22,3.3498,0.1884
2017-09-25,3.3804,0.9135
2017-09-26,3.362,-0.5443
2017-09-27,3.3586,-0.1011
2017-09-28,3.3851,0.789
2017-09-29,3.3836,-0.0443
2017-10-09,3.4328,1.4541
2017-10-10,3.4565,0.6904
2017-10-11,3.5037,1.3655
2017-10-12,3.5238,0.5737
2017-10-13,3.5425,0.5307
2017-10-16,3.5251,-0.4912
2017-10-17,3.5159,-0.261
2017-10-18,3.5642,1.3738
2017-10-19,3.6012,1.0381
2017-10-20,3.5748,-0.7331
2017-10-23,3.5884,0.3804
2017-10-24,3.6052,0.4682
2017-10-25,3.6436,1.0651
2017-10-26,3.6531,0.2607
2017-10-27,3.7046,1.4098
2017-10-30,3.6883,-0.44
2017-10-31,3.6839,-0.1193
2017-11-01,3.6768,-0.1927
2017-11-02,3.7067,0.8132
2017-11-03,3.7128,0.1646
2017-11-06,3.7998,2.3432
2017-11-07,3.7906,-0.2421
2017-11-08,3.7672,-0.6173
2017-11-09,3.8062,1.0353
2017-11-10,3.8702,1.6815
2017-11-13,3.8539,-0.4212
2017-11-14,3.7852,-1.7826
2017-11-15,3.8255,1.0647
2017-11-16,3.8758,1.3149
2017-11-17,3.8295,-1.1946
2017-11-20,3.8325,0.0783
2017-11-21,3.8674,0.9106
2017-11-22,3.8354,-0.8274
2017-11-23,3.6857,-3.9031
2017-11-24,3.7055,0.5372
2017-11-27,3.6605,-1.2144
2017-11-28,3.7008,1.1009
2017-11-29,3.6392,-1.6645
2017-11-30,3.5963,-1.1788
2017-12-01,3.6113,0.4171
2017-12-04,3.6465,0.9747
2017-12-05,3.6537,0.1974
2017-12-06,3.6318,-0.5994
2017-12-07,3.6061,-0.7076
2017-12-08,3.65,1.2174
2017-12-11,3.7379,2.4082
2017-12-12,3.7087,-0.7812
2017-12-13,3.7835,2.0169
2017-12-14,3.7759,-0.2009
2017-12-15,3.7278,-1.2739
2017-12-18,3.794,1.7758
2017-12-19,3.8306,0.9647
2017-12-20,3.8717,1.0729
2017-12-21,3.901,0.7568
2017-12-22,3.8685,-0.8331
2017-12-25,3.8744,0.1525
2017-12-26,3.8483,-0.6737
2017-12-27,3.7842,-1.6657
2017-12-28,3.852,1.7917
2017-12-29,3.8506,-0.0363
2017-12-31,3.8503,0.0
2018-01-02,3.8648,0.3688
2018-01-03,3.8864,0.5589
2018-01-04,3.9307,1.1399
2018-01-05,3.9297,-0.0254
2018-01-08,3.9559,0.6667
2018-01-09,4.0291,1.8504
2018-01-10,4.0442,0.3748
2018-01-11,4.025,-0.4748
2018-01-12,4.0697,1.1106
2018-01-15,4.0899,0.4964
2018-01-16,4.1163,0.6455
2018-01-17,4.0487,-1.6423
2018-01-18,4.0512,0.0617
2018-01-19,4.0018,-1.2194
2018-01-22,4.1071,2.6313
2018-01-23,4.1376,0.7426
2018-01-24,4.1132,-0.5897
2018-01-25,4.0706,-1.0357
2018-01-26,4.0914,0.511
2018-01-29,3.9564,-3.2996
2018-01-30,3.9465,-0.2502
2018-01-31,4.0019,1.4038
2018-02-01,3.9503,-1.2894
2018-02-02,3.9579,0.1924
2018-02-05,3.8672,-2.2916
2018-02-06,3.7881,-2.0454
2018-02-07,3.6861,-2.6926
2018-02-08,3.7033,0.4666
2018-02-09,3.6028,-2.7138
2018-02-12,3.7108,2.9977
2018-02-13,3.7428,0.8623
2018-02-14,3.8057,1.6806
2018-02-22,3.9036,2.5725
2018-02-23,3.8988,-0.123
2018-02-26,3.9619,1.6184
2018-02-27,3.8868,-1.8956
2018-02-28,3.8466,-1.0343
2018-03-01,3.8914,1.1647
2018-03-02,3.8848,-0.1696
2018-03-05,3.8521,-0.8417
2018-03-06,3.8885,0.9449
2018-03-07,3.8683,-0.5195
2018-03-08,3.9638,2.4688
2018-03-09,3.9923,0.719
2018-03-12,3.9792,-0.3281
2018-03-13,3.9307,-1.2188
2018-03-14,3.9432,0.318
2018-03-15,3.9964,1.3492
2018-03-16,3.9586,-0.9459
2018-03-19,4.0142,1.4045
2018-03-20,4.0128,-0.0349
2018-03-21,3.981,-0.7925
2018-03-22,3.9246,-1.4167
2018-03-23,3.8756,-1.2485
2018-03-26,3.8843,0.2245
2018-03-27,3.8724,-0.3064
2018-03-28,3.7429,-3.3442
2018-03-29,3.7812,1.0233
2018-03-30,3.8176,0.9627
2018-04-02,3.8136,-0.1048
2018-04-03,3.8223,0.2281
2018-04-04,3.8525,0.7901
2018-04-09,3.856,0.0909
2018-04-10,3.9177,1.6001
2018-04-11,3.908,-0.2476
2018-04-12,3.9016,-0.1638
2018-04-13,3.8374,-1.6455
2018-04-16,3.8092,-0.7349
2018-04-17,3.7277,-2.1396
2018-04-18,3.7034,-0.6519
2018-04-19,3.7971,2.5301
2018-04-20,3.7886,-0.2239
2018-04-23,3.7909,0.0607
2018-04-24,3.8773,2.2791
2018-04-25,3.9053,0.7222
2018-04-26,3.7935,-2.8628
2018-04-27,3.8189,0.6696
2018-05-02,3.8851,1.7335
2018-05-03,3.9095,0.628
2018-05-04,3.9141,0.1177
2018-05-07,4.0018,2.2406
2018-05-08,4.0188,0.4248
2018-05-09,4.0369,0.4504
2018-05-10,4.1263,2.2146
2018-05-11,4.0666,-1.4468
2018-05-14,4.1396,1.7951
2018-05-15,4.1698,0.7295
2018-05-16,4.1804,0.2542
2018-05-17,4.1025,-1.8635
2018-05-18,4.1516,1.1968
